xplane,yplane,xrocket,yrocket,vc,xnc,rtm,time
45782.97,21003.99,41985.68,19824.36,3939.69207360691,3577.50920840428,4025.76903917798,
45816.12,21003.99,42030.93,19844.36,3941.23360475675,3532.29047810966,4007.96855016832,
45849.03,21003.99,42076.93,19864.42,3942.73246437951,3487.72083673174,3990.31912860993,
45882.41,21003.99,42122.93,19884.18,3944.22263760904,3442.79741953736,3972.45129428319,
45915.73,21003.99,42169.38,19903.84,3945.67812527713,3398.30725616864,3954.65607995004,
45949.29,21003.99,42215.81,19923.21,3947.11433360581,3353.7894945903,3936.75569306736,
45982.76,21003.99,42262.15,19942.24,3948.51606151863,3309.72583304724,3918.9297137661,
46016.09,21003.99,42308.68,19961.07,3949.88158915221,3266.19261291686,3901.20967136709,
46049.5,21003.99,42355.36,19979.69,3951.22088932845,3222.88944814649,3883.47787177995,
46082.95,21003.99,42401.78,19997.91,3952.53253039616,3179.87507215621,3865.75692311555,
46116.13,21003.99,42448.01,20015.78,3953.80532858263,3137.53818889181,3848.19618708007,
46149.13,21003.99,42494.85,20033.63,3955.04235529541,3095.80520977833,3830.76832313516,
46182.48,21003.99,42541.97,20051.33,3956.26689547537,3053.90111797553,3813.16857712781,
46215.98,21003.99,42589.14,20068.77,3957.4694799147,3012.15086828635,3795.52042667287,
46249.46,21003.99,42638.33,20086.72,3958.64427124763,2970.76972705899,3777.90853814058,
46284.31,21003.99,42683.37,20102.83,3959.84257931702,2927.92750136917,3759.60177157178,
46316.16,21003.99,42730.52,20119.48,3960.90590408403,2889.35340192982,3742.89403867702,
46349.45,21003.99,42777.63,20135.85,3961.99604515138,2849.23870451348,3725.4549859879,
46382.65,21003.99,42824.73,20151.98,3963.0582925892,2809.57415030944,3708.08172677829,
46415.8,21003.99,42872.57,20168.13,3964.09481749708,2770.29819412845,3690.75744557408,
46449.42,21003.99,42919.87,20183.83,3965.12230291727,2730.78306368911,3673.21128741032,
46482.6,21003.99,42968.34,20199.69,3966.11185316231,2692.15549291169,3655.91301913137,
46516.55,21003.99,43014.7,20214.59,3967.10222546801,2652.90968324782,3638.23064626505,
46548.98,21003.99,43063.46,20230.06,3968.02268828404,2615.88533588278,3621.36563567155,
46583.04,21003.99,43110.23,20244.63,3968.97007060332,2577.20134729806,3603.66875243895,
46615.67,21003.99,43159.05,20259.65,3969.85291602713,2540.60255424012,3586.73967016998,
46649.68,21003.99,43206.65,20274.03,3970.75405783502,2502.6732952547,3569.10551782064,
46682.79,21003.99,43254.63,20288.31,3971.60818211246,2466.1655877229,3551.96123560612,
46716.13,21003.99,43302.42,20302.3,3972.44780603728,2429.72477337176,3534.71270677408,
46749.3,21003.99,43350.29,20316.09,3973.26219873254,2393.8315158794,3517.57335235078,
46782.48,21003.99,43398.2,20329.68,3974.057185662,2358.24969787097,3500.44084540929,
46815.64,21003.98,43446.72,20343.23,3974.83233298464,2323.01474838815,3483.33538841941,
46849.2,21003.98,43495.48,20356.63,3975.59755812617,2287.68244654563,3466.04381306274,
46882.88,21003.98,43543.67,20369.65,3976.34635223467,2252.55663960533,3448.70359881523,
46916.13,21003.98,43595.9,20383.59,3977.06624819804,2218.24715291043,3431.59878718071,
46952.14,21003.98,43640.46,20395.19,3977.82979903774,2181.25120073145,3413.09488234045,
46982.81,21003.98,43688.51,20407.54,3978.45622085403,2150.41158272605,3397.34408697304,
47015.86,21003.98,43736.86,20419.78,3979.11820687278,2117.32036183338,3380.38500434689,
47049.08,21003.98,43786.11,20432.05,3979.76688445571,2084.37207079281,3363.35126191593,
47082.89,21003.98,43834.68,20443.95,3980.41055094351,2051.14252642713,3346.02907260796,
47116.21,21003.98,43883.02,20455.59,3981.02743565723,2018.77029438606,3328.97313006256,
47149.34,21003.98,43931.64,20467.1,3981.62438361042,1986.93078388348,3312.02981558727,
47182.63,21003.98,43979.8,20478.31,3982.20865157974,1955.25451510736,3295.01764991085,
47215.57,21003.98,44028.89,20489.56,3982.77122851245,1924.25102144605,3278.19053250376,
47249.13,21003.98,44078.67,20500.78,3983.32974591723,1892.95864142655,3261.06230747974,
47283.12,21003.98,44127.69,20511.63,3983.8806648027,1861.56643457492,3243.72208769437,
47316.57,21003.98,44175.47,20522.02,3984.40746983586,1831.03523384132,3226.6700074448,
47349.16,21003.98,44224.45,20532.5,3984.90559758029,1801.68131158886,3210.07122419651,
47382.53,21003.98,44273.22,20542.75,3985.40281241059,1771.8875360397,3193.0820565909,
47415.74,21003.97,44321.99,20552.83,3985.88396908491,1742.56258654586,3176.18241364077,
47448.92,21003.97,44371.4,20562.87,3986.35124810308,1713.5950493872,3159.30899509249,
47482.52,21003.97,44420.7,20572.71,3986.81184850319,1684.54614321987,3142.23055335539,
47516.02,21003.97,44470.04,20582.39,3987.25772413004,1655.93289300929,3125.21353256898,
47549.52,21003.97,44519.14,20591.85,3987.69116857094,1627.62794069636,3108.20288550571,
47582.84,21003.97,44568.22,20601.14,3988.10967043417,1599.81665885643,3091.29626202414,
47616.13,21003.97,44616.89,20610.18,3988.51594792975,1572.34054217306,3074.41350257468,
47649.11,21003.97,44666.61,20619.27,3988.90669768626,1545.44744874833,3057.69022385759,
47682.8,21003.97,44716.13,20628.15,3989.29482540267,1518.25705960158,3040.62131350288,
47716.32,21003.97,44764.98,20636.75,3989.66958561134,1491.52682478494,3023.64292065856,
47749.38,21003.97,44814.48,20645.32,3990.02814816099,1465.48994383632,3006.90683485078,
47782.86,21003.97,44863.33,20653.61,3990.3807070475,1439.42441621674,2989.96849476636,
47815.88,21003.97,44912.95,20661.89,3990.71790010153,1414.04030598301,2973.26289611402,
47849.41,21003.97,44961.7,20669.86,3991.05039304769,1388.55066986749,2956.3122099512,
47882.33,21003.97,45011.59,20677.88,3991.36673288293,1363.85247660583,2939.67384071893,
47916,21003.97,45061.83,20685.81,3991.68110385075,1338.85205542184,2922.65929652,
47949.9,21003.97,45110.86,20693.4,3991.98792547114,1313.98885009004,2905.54321892524,
47982.97,21003.97,45160.07,20700.87,3992.27753459262,1290.07671077386,2888.84989002504,
48016.14,21003.97,45209.43,20708.22,3992.5592830534,1266.37638094837,2872.10673658476,
48049.4,21003.97,45258.61,20715.41,3992.83307993901,1242.9081800747,2855.32814872164,
48082.53,21003.97,45308.63,20722.59,3993.09724970428,1219.8336033897,2838.62083486073,
48116.2,21003.97,45358.08,20729.55,3993.35774193862,1196.64104509702,2821.6420594716,
48149.49,21003.97,45407.61,20736.39,3993.60681366626,1174.03350545868,2804.86814073805,
48182.82,21003.97,45457.02,20743.07,3993.84833459453,1151.68436539619,2788.07488565976,
48216.05,21003.97,45506.33,20749.61,3994.08144316,1129.69135209487,2771.33682146472,
48249.2,21003.97,45556.87,20756.2,3994.30650575135,1108.04041209387,2754.64182466524,
48283.17,21003.97,45605.97,20762.46,3994.53002794573,1086.10766073241,2737.54165245656,
48316.17,21003.97,45656.04,20768.72,3994.7395826672,1065.1326654824,2720.93613488224,
48349.8,21003.97,45705.49,20774.78,3994.94648754616,1044.0069416157,2704.01317566223,
48383.01,21003.97,45754.68,20780.68,3995.14386188736,1023.44554336907,2687.30637348786,
48416.03,21002.33,45804.56,20786.51,3995.40130972866,995.984589790622,2670.56240032531,
48449.5,20998.99,45854.58,20792.14,3995.71957937645,960.945884209007,2653.46250974851,
48481.37,20993.96,45904.2,20797.49,3996.08348562152,919.239396446494,2634.52788219606,
48511.3,20987.3,45953.38,20802.51,3996.4811149901,871.377815176704,2614.00011464486,
48539.32,20979.09,46003.95,20807.35,3996.9031295379,817.508392644517,2591.96049555083,
48566.4,20968.92,46052.86,20811.67,3997.35801414763,755.135284638329,2567.53457615998,
48590.96,20957.49,46103.03,20815.71,3997.80527591347,688.300080287595,2542.28806139143,
48614.45,20944.08,46152.72,20819.27,3998.26178400303,612.588226981726,2514.7017272862,
48636.05,20929.15,46202.39,20822.35,3998.69668378219,530.480255159943,2485.75700139043,
48655.97,20912.6,46252.51,20824.93,3999.0989804363,441.099857204636,2455.24487029047,
48674.39,20894.21,46303.3,20826.96,3999.45470996477,343.167475130265,2422.87110904656,
48691.32,20873.87,46352.79,20828.32,3999.74284707634,235.671096151727,2388.47398973773,
48706.17,20852.43,46402.73,20829.04,3999.93004925367,122.918887657581,2353.50711459039,
48719.49,20829.13,46452.38,20829.04,3999.99999889795,0.487896838776416,2316.76200290925,
48731.09,20804.33,46502.36,20828.29,3999.9216131349,-130.119851526209,2278.84666598183,
48741.1,20777.7,46553.78,20826.66,3999.6597467581,-271.085607898589,2239.31754282538,
48749.64,20748.52,46602.79,20824.21,3999.15674924634,-426.728682541567,2197.25420658523,
48756.18,20719.08,46652.54,20820.81,3998.41403237671,-585.158580812716,2155.95902961568,
48761.17,20687.51,46702.29,20816.41,3997.34423819448,-757.099932451477,2112.83791272295,
48764.5,20654.23,46752.1,20810.91,3995.89749826379,-940.787130696825,2068.57985606613,
48766.18,20620.83,46800.96,20804.44,3994.1041883916,-1127.52228248341,2023.02551911655,
48766.2,20587.97,46851.02,20796.7,3991.98961836728,-1313.85034903814,1977.12086432916,
48766.2,20554.22,46900.13,20787.95,3989.44979005748,-1507.2622071206,1930.47167104672,
48766.2,20520.98,46948.93,20778.13,3986.57520518699,-1699.53363763046,1885.07263844282,
48766.2,20487.81,46998.12,20767.04,3983.3276930245,-1893.07462609975,1840.31830035785,
48766.2,20454.21,47046.57,20754.94,3979.64222581671,-2090.74514228563,1795.5449666792,
48766.2,20420.94,47094.95,20741.65,3975.59057245404,-2288.00753214131,1751.76447874966,
48766.2,20387.52,47142.73,20727.3,3971.10955273902,-2487.54575143347,1708.35397939939,
48766.2,20354.3,47190.57,20711.69,3966.23817243615,-2687.18295727047,1665.76304158224,
48766.2,20320.79,47238.11,20694.89,3960.89918258078,-2889.59893091348,1623.39637628338,
48766.2,20287.22,47284.43,20677.26,3955.11308629364,-3093.40104459428,1581.53042743073,
48766.2,20254.24,47330.72,20658.35,3948.99575662789,-3294.50263748757,1540.96851471849,
48766.2,20220.96,47376.49,20638.33,3942.38869325843,-3497.99682117881,1500.63532675003,
48766.2,20187.73,47422.11,20617.02,3935.34877634943,-3701.73066230699,1460.93531703393,
48766.2,20154.24,47467,20594.67,3927.8086745614,-3907.30693511513,1421.52706967183,
48766.2,20120.9,47512.13,20570.76,3919.85570956055,-4112.09442323438,1382.89210353248,
48766.2,20086.95,47555.61,20546.32,3911.30383986071,-4320.48166609932,1344.15826586072,
48766.2,20053.8,47598.17,20520.99,3902.51017586525,-4523.7266009871,1306.9466033987,
48766.2,20020.89,47640.76,20494.17,3893.35069399043,-4725.0744014237,1270.58592889216,
48766.2,19987.46,47682.5,20466.38,3883.62250669375,-4928.78582428355,1234.24785490029,
48766.2,19954.17,47723.77,20437.37,3873.51072985458,-5130.77264260988,1198.65162074675,
48766.2,19920.69,47763.7,20407.79,3862.92812072817,-5332.72961797064,1163.44611804813,
48766.2,19887.71,47803.86,20376.41,3852.10669948498,-5530.35367687189,1129.36610564223,
48766.2,19853.92,47842.62,20344.53,3840.63487537976,-5731.07111531396,1095.02826420886,
48766.2,19820.64,47880.76,20311.51,3828.96025638825,-5926.98945575495,1061.81305699676,
48766.2,19787.2,47917.71,20277.88,3816.87879867717,-6121.73012615086,1029.02478729295,
48766.2,19754.1,47954.25,20242.91,3804.58347629435,-6312.33279362935,997.127183028214,
48766.2,19720.62,47989.44,20207.54,3791.84378922518,-6502.47176123408,965.431543788877,
48766.2,19687.59,48024.22,20170.8,3778.98259271396,-6687.48146200451,934.723173160924,
48766.2,19654.11,48058.34,20132.92,3765.70106736451,-6871.81794598537,904.153779020757,
48766.2,19620.39,48091,20094.88,3752.09198910788,-7054.17824850846,873.923558543689,
48766.2,19587.25,48122.46,20056.44,3738.49375587155,-7230.30050999441,844.740565812006,
48766.2,19554.41,48153.54,20016.57,3724.84341677914,-7401.41672775957,816.349309003306,
48766.2,19521.02,48183.94,19975.6,3710.84372953004,-7571.41051540604,787.984496426472,
48766.2,19487.34,48212.74,19934.92,3696.62863502533,-7738.70076535104,759.885086553281,
48766.2,19454.44,48241.57,19892.07,3682.63110607272,-7898.52952804575,732.923026355032,
48766.2,19422.12,48268.64,19850.16,3669.71242232171,-8041.98223949633,704.341472962735,
48766.2,19392.51,48295.22,19807.38,3658.63000988752,-8162.1055705259,676.023258666082,
48766.2,19364.29,48321.43,19763.76,3649.0395473529,-8263.96631008617,646.640021123576,
48766.2,19337.48,48346.66,19720.68,3641.0676595958,-8347.21490087518,616.060109439853,
48766.2,19312.8,48372.13,19676.13,3634.89017508163,-8410.86471377129,585.133676835721,
48766.2,19289.16,48396.96,19632.11,3630.53119017176,-8455.33613118181,552.300487710042,
48766.2,19267.53,48421.74,19587.81,3628.13823083107,-8479.59688611324,518.894245238321,
48766.2,19247.5,48446.31,19543.88,3627.88168485173,-8482.19147721436,484.215747712948,
48766.2,19229.27,48471.27,19499.5,3629.86502137463,-8462.10082064476,448.672593776077,
48766.2,19212.53,48496.08,19456.18,3634.52362074219,-8414.61834002521,411.49940826649,
48766.2,19197.73,48521.43,19412.99,3641.79325375398,-8339.68989356054,373.844151491618,
48766.2,19184.52,48548.34,19368.63,3652.37942830655,-8228.70836718699,334.830312488069,
48766.2,19172.58,48575.2,19326.78,3667.80748751424,-8062.81917326996,293.086840158127,
48766.2,19162.74,48603.95,19284.73,3687.01174417491,-7849.01395431952,251.771439449667,
48766.2,19154.36,48633.84,19244.88,3713.37532654283,-7541.06561386197,208.138361162877,
48766.2,19147.77,48666.59,19206.05,3747.3728447194,-7115.96624629381,164.157192020751,
48766.2,19142.74,48701.99,19170.99,3795.61848576032,-6446.87555338286,118.031340268787,
48766.2,19139.44,48743.09,19140.79,3864.86793433252,-5296.38313344567,71.5476733396583,
48766.2,19137.76,48791.61,19131.85,3988.6995479616,-1559.76290850138,23.3084705654783,18.0354421

