xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
34451.11,11999.98,7927.014,3493.245,3809.44403427488,3549.00234413482,-0.874957481344252,27904.4609911089,
34422.16,11999.98,7973.224,3513.747,3808.62802189976,3549.69169807174,-0.841319968869,27827.2806401685,
34393.92,11999.98,8018.358,3533.75,3807.84571621666,3550.29629226107,-0.808469602783232,27750.1239769114,
34364.85,11999.98,8064.85,3554.393,3807.08946714574,3551.0970091435,-0.774622363914757,27673.3540696145,
34336.42,11999.98,8110.354,3574.578,3806.36835334021,3551.77641643747,-0.74149890797308,27595.7113879825,
34307.85,11999.98,8156.125,3594.893,3805.67546301451,3552.56324197288,-0.708177326192169,27519.0116674409,
34279.84,11999.98,8201.035,3614.809,3805.01506606874,3553.29896106563,-0.67548670800498,27442.5513327979,
34250.91,11999.98,8247.423,3635.423,3804.37914826285,3554.22837622222,-0.643422075875334,27366.1719532762,
34222.29,11999.98,8293.377,3655.839,3803.77445798712,3555.06990310731,-0.613336716304821,27288.4478517932,
34193.98,11999.98,8338.845,3676.033,3803.19592463366,3555.92497593942,-0.585215327871572,27211.504712021,
34165.4,11999.98,8384.781,3696.452,3802.63994484795,3556.87060543732,-0.558478146578928,27134.8334564733,
34136.8,11999.98,8430.771,3716.902,3802.10766830647,3557.81849909781,-0.533391882966519,27057.6280957355,
34108.61,11999.98,8476.137,3737.066,3801.59811594494,3558.73741064283,-0.510282876403575,26980.7513506524,
34079.6,11999.98,8522.845,3757.866,3801.10450568667,3559.82024020772,-0.48822072289091,26903.7702630845,
34048.84,11999.98,8572.366,3780,3800.62625629801,3561.07195862895,-0.466772094624498,26823.6567739385,
34023.28,11999.98,8613.576,3798.244,3800.18780485769,3561.51618043429,-0.450293804256556,26745.4114514179,
33994.86,11999.98,8659.388,3818.643,3799.72351873399,3562.80646130922,-0.450293804256556,26673.549261853,
33966.64,11999.98,8704.914,3838.915,3799.2663712925,3563.81513492804,-0.451943276150445,26596.8299916319,
33938.36,11999.98,8750.558,3859.248,3798.80529321495,3564.85045108517,-0.45525528279295,26520.3630988992,
33909.05,11999.98,8797.871,3880.373,3798.33554351965,3566.01209817545,-0.460472371216163,26442.7909741386,
33880.42,11999.98,8844.115,3901.002,3797.86502421177,3566.98782620418,-0.46727383001426,26364.0337141035,
33853.14,11999.98,8888.215,3920.631,3797.39024746231,3567.84962689218,-0.475305692127956,26287.7303821641,
33824.72,11999.98,8934.173,3941.138,3796.89780274206,3568.98135260122,-0.485361021660023,26212.6907615172,
33796.29,11999.98,8980.175,3961.673,3796.39771362665,3570.00162922635,-0.497111981129353,26135.6001478217,
33768.06,11999.98,9025.875,3982.073,3795.88609451181,3570.98652320032,-0.510449015798356,26058.6544176232,
33739.64,11999.98,9071.906,4002.634,3795.35912208266,3572.00701672146,-0.52557230432059,25981.8562678747,
33711.56,11999.98,9117.408,4022.952,3794.81871975718,3572.95324853719,-0.542170182874698,25905.0233424185,
33683.69,11999.98,9162.612,4043.137,3794.26133728964,3573.89415409732,-0.560287742449783,25828.9618122156,
33655.55,11999.98,9208.283,4063.547,3793.68383817629,3574.87702278503,-0.580256199683151,25752.9657252684,
33626.91,11999.98,9254.78,4084.353,3793.08482374031,3575.88472962774,-0.602312425785991,25675.9870368736,
33599.09,11999.98,9299.984,4104.555,3792.46925921689,3576.7192554331,-0.625380694507534,25598.8818905043,
33571.05,11999.98,9345.588,4124.951,3791.82732253782,3577.64573263758,-0.650312642659896,25522.9779816717,
33542.73,11999.98,9391.676,4145.581,3791.1601677658,3578.56808549321,-0.677205603144235,25446.3675202635,
33514.84,11999.98,9437.091,4165.899,3790.46965699992,3579.38430298555,-0.705348216221642,25369.6429424572,
33486.88,11999.98,9482.679,4186.304,3789.74991219239,3580.2324539963,-0.735256838378653,25293.5771732154,
33456.29,11999.98,9532.552,4208.747,3788.98785841472,3581.40280423246,-0.769985436233183,25214.8249932146,
33430.96,11999.98,9573.925,4227.181,3788.22756011016,3581.57117715787,-0.800121717338589,25136.3777532943,
33402.78,11999.98,9619.998,4247.83,3787.40835862513,3582.62560518615,-0.833716392700699,25064.5282096912,
33374.5,11999.98,9666.25,4268.567,3786.56660316805,3583.38615021886,-0.867443148230341,24987.4452785975,
33346.58,11999.98,9711.986,4289.066,3785.6958139237,3584.06604276742,-0.90079328808668,24910.4937310994,
33319.07,11999.98,9757.088,4309.269,3784.79538972782,3584.69748560498,-0.933677569215325,24834.506238459,
33291.29,11999.98,9802.703,4329.718,3783.8618657393,3585.38494670342,-0.966941140775707,24758.9460293169,
33263.47,11999.98,9848.413,4350.216,3782.89847742812,3586.02201784713,-1.0002743268359,24682.7966738829,
33235.33,11999.98,9894.707,4370.993,3781.90276547008,3586.67644468313,-1.03403767589214,24606.233796009,
33207.19,11999.98,9941.053,4391.799,3780.87701724113,3587.27199607813,-1.06784029323342,24529.0318446468,
33180,11999.98,9985.918,4411.908,3779.82504970377,3587.71118359988,-1.10055679101231,24452.6653601246,
33152.16,11999.98,10031.89,4432.542,3778.73656986009,3588.30950261778,-1.13408453035834,24377.3196009576,
33124.8,11999.98,10077.16,4452.848,3777.62172550361,3588.75233634518,-1.16710000131014,24301.2030916373,
33096.85,11999.98,10123.45,4473.638,3776.47190518626,3589.29881670141,-1.20086424071076,24225.3019619342,
33069.44,11999.98,10168.91,4494.038,3775.29577693302,3589.68307126901,-1.23401982728126,24148.7987668698,
33041.63,11999.98,10215.12,4514.795,3774.08515677253,3590.15565970434,-1.26772605646136,24072.8140424814,
33014.34,11999.98,10260.53,4535.176,3772.84763934026,3590.48563705242,-1.30084772798899,23996.5063364393,
32987.06,11999.98,10305.98,4555.58,3771.57796767157,3590.8419529862,-1.33400153014543,23921.0903961635,
32959.79,11999.98,10351.5,4576.017,3770.27774406344,3591.17351808547,-1.36720530707124,23845.6329524859,
32930.15,11999.98,10401.04,4598.368,3768.93427291627,3591.82086755315,-1.40336400288823,23767.8431407978,
32905.08,11999.98,10443.06,4617.155,3767.59009313147,3591.52899742638,-1.43399483542624,23689.983375663,
32877.69,11999.98,10489.02,4637.801,3766.1897375715,3592.02983174679,-1.46751900594416,23618.185804218,
32850.36,11999.97,10534.97,4658.445,3764.76667239657,3592.25375408295,-1.50103781949463,23542.1162189356,
32823.6,11999.97,10580.04,4678.673,3763.31562722016,3592.37449231613,-1.53391228075805,23466.600709253,
32796.13,11999.97,10626.4,4699.515,3761.82847461252,3592.63530988747,-1.56773720886293,23391.3646189904,
32769.59,11999.97,10671.27,4719.647,3760.31775953544,3592.65475806133,-1.60046084802332,23315.6075116298,
32742.22,11999.97,10717.64,4740.492,3758.76911013599,3592.87271521063,-1.63429023902598,23240.699810893,
32715.56,11999.97,10762.91,4760.813,3757.19610227569,3592.86871126001,-1.6673083884615,23164.8152194121,
32688.51,11999.97,10808.93,4781.492,3755.58810931242,3592.97247775539,-1.70088074933472,23089.7723469003,
32662.02,11999.97,10854.1,4801.767,3753.95361164752,3592.92468265053,-1.73382839392605,23014.4353247706,
32635.23,11999.97,10899.87,4822.327,3752.2851810691,3592.95606205887,-1.76721958648148,22939.7486541037,
32608.48,11999.97,10945.68,4842.901,3750.58728608359,3592.92240101698,-1.80063576828423,22864.4371915084,
32581.99,11999.97,10991.15,4863.315,3748.85993983153,3592.82615437461,-1.83380384947839,22789.3342146705,
